Time (s),X (µT),Y (µT),Z (µT)
361.9394318,-17.85287285,35.73768234,5.593902588
362.2698818,-17.56563759,35.94335175,8.525390625
362.6003312,-16.00510216,36.81653976,5.720489502
362.9307812,-16.31306267,36.73768997,4.788421631
363.2612312,-16.23578072,36.54647827,4.789337158
363.5916816,-16.75832939,36.23256302,5.238067627
363.9221316,-17.10338783,36.13752747,5.468017578
364.2525806,-17.4645443,35.90179062,5.809936523
364.5830303,-17.61397362,35.79226303,5.520996094
364.9134803,-17.8292942,36.27353668,5.174194336
365.2439303,-17.99113274,35.94482803,5.348693848
365.57438,-17.38531303,36.48443985,6.214019775
365.90483,-16.2772274,36.78874207,5.836669922
366.23528,-15.85981178,36.89393616,6.283294678
366.5657303,-15.02908134,36.80406189,6.875671387
366.8961803,-14.56251717,37.62776947,7.122131348
367.2266303,-13.43157005,37.82222366,4.982086182
367.5570804,-15.95087242,36.73612213,5.099365234
367.8875304,-16.04079247,36.46788025,3.870635986
368.2179794,-19.8079052,34.37454224,2.90411377
368.5484328,-22.49508858,32.84790039,1.471588135
368.8788828,-20.12407112,34.3779335,2.925720215
369.2093328,-20.34767723,34.67392349,4.056274414
369.5397802,-22.52881432,32.95816422,6.366271973
369.8702302,-22.01738548,33.25988007,8.696777344
370.2006792,-23.74839973,32.03023911,9.894348145
370.531128,-23.05220222,32.48530579,9.953430176
370.861578,-22.2714901,33.32136917,9.649017334
371.192028,-24.24103355,31.88265228,8.638031006
371.5224777,-25.61252022,30.69834518,8.503692627
371.8529277,-25.15984535,30.69864273,9.479858398
372.1833777,-25.23223686,30.9278717,9.134674072
372.5138272,-28.58955956,27.62461472,12.23751831
372.8442772,-32.01732635,20.9156189,17.45709229
373.1747272,-35.84926605,10.72807312,20.54190063
373.505175,-35.14689636,8.846794128,23.03186035
373.835625,-31.7712841,6.511367798,28.31924438
374.166074,-31.90633583,3.862625122,30.19952393
374.4965243,-30.86701775,-3.85243988,31.23364258
374.8269743,-24.78915977,-13.20768738,34.02261353
375.1574233,-27.19747353,-0.425872803,34.90655518
375.4878736,-30.59910393,23.40593719,13.36700439
375.8183226,-29.07772255,25.14208984,13.23086548
376.1487726,-27.52444649,26.60393906,13.29541016
376.4792225,-31.2147007,23.79705048,10.35220337
376.8096715,-31.93053627,23.13908386,8.888153076
377.1401215,-32.44422913,22.50080109,7.986541748
377.4705705,-32.8475647,21.71806335,8.46585083
377.8010205,-32.31739807,22.21183777,10.74395752
378.1314705,-31.97038078,21.93489838,10.31311035
378.4619193,-32.05908203,22.0989151,11.02011108
378.7923693,-32.22962189,21.41438293,12.05853271
379.1228193,-32.51126099,21.11361694,12.32583618
379.4532682,-32.40252686,20.56177521,12.94781494
379.7837182,-31.23066902,21.18787384,15.50296021
380.1141682,-29.409235,24.88957214,11.60040283
380.4446181,-29.58987236,25.04113007,7.179290771
380.7750681,-31.52124596,22.45040894,10.50683594
381.1055171,-32.52862549,20.85256958,11.49725342
381.4359676,-33.02606964,20.23905182,11.71377563
381.7664176,-35.68621826,11.97587585,16.78744507
382.0968666,-34.36087036,18.2926712,12.53390503
382.4273167,-32.95854187,20.8748703,10.0574646
382.7577667,-33.64839172,20.36798096,9.145874023
383.0882157,-33.94446564,19.62975311,10.84585571
383.4186656,-33.45289612,19.6206131,13.69949341
383.7491146,-35.83765411,14.08164978,14.79196167
384.0795646,-38.16348267,4.742553711,15.17468262
384.4100134,-39.08112335,-0.559814453,12.3225708
384.7404634,-39.30462646,-1.407325745,12.02200317
385.0709134,-38.93501282,-4.613494873,12.80780029
385.4013624,-35.29494476,-11.96057129,18.32769775
385.7318124,-34.78091431,13.16413879,15.83724976
386.0622624,-34.3302536,14.98100281,14.7734375
386.3927122,-27.20435143,26.73601532,9.247131348
386.7231622,-22.48044395,30.18877411,8.230865479
387.0536122,-23.09839439,29.76229095,8.040710449
387.3840613,-23.45430565,29.57629395,6.736694336
387.7145113,-23.60023689,29.52773285,7.120910645
388.0449613,-22.19146538,30.36554337,6.074554443
388.3754117,-20.38178062,32.04515457,7.930969238
388.7058617,-19.11345482,32.40380478,7.813171387
389.0363107,-17.59155464,32.87908554,8.416412354
389.3667615,-16.75797081,33.64012146,7.159118652
389.6972115,-15.31431007,34.24234009,5.836212158
390.0276615,-13.8737011,35.03965378,4.971832275
390.3581106,-14.18988609,34.76447296,4.308654785
390.6885596,-14.67463875,34.42504501,3.926483154
391.0190096,-15.69674492,34.08293915,3.966278076
391.3494592,-15.73962593,33.99534225,3.057983398
391.6799092,-15.32725334,34.26113892,3.323242188
392.0103592,-15.54429054,34.31406403,3.501678467
392.3408082,-15.96453285,33.81427383,3.155487061
392.6712582,-26.71871758,26.41317368,6.268341064
393.0017082,-33.5386734,14.2806778,13.62042236
393.3321606,-33.68495178,1.811187744,19.72930908
393.6626106,-30.52010918,-9.061416626,22.45611572
393.9930596,-29.21418571,-11.51247406,22.13684082
394.3235058,-26.89360619,-12.86672974,24.23458862
394.6539558,-21.92825127,-18.1917038,26.38580322
394.9844048,-19.74606895,-21.44438934,24.91934204
395.3148538,-23.81965828,-20.01781464,22.52722168
395.6453022,-29.03476906,-18.98742676,13.49194336
395.9757512,-27.72805595,-17.65002441,19.46862793
396.3062012,-26.07921028,-16.72218323,22.30233765
396.6366523,-21.93943977,-18.0354538,27.37512207
396.9671013,-5.913347244,-33.3370285,17.4468689
397.2975503,-13.10838509,-31.7467804,-7.141601563
397.628003,-29.48106194,4.396240234,23.16760254
397.958452,-27.1080761,14.85375214,15.75006104
398.288902,-28.57169151,12.96880341,17.74414063
398.6193516,-30.51206017,10.33418274,14.16894531
398.9498006,-32.64151764,8.282302856,10.94839478
399.2802506,-32.08689117,8.941764832,9.936126709
399.6106967,-32.03666687,7.842056274,10.30667114
399.9411457,-31.88619423,3.252410889,12.85095215
400.2715957,-31.21115685,-4.637565613,13.20507813
400.6020454,-30.15188408,-8.375717163,13.72817993
400.9324954,-28.47840691,-10.68932343,14.7265625
401.2629444,-27.38149834,-13.01625824,14.47732544
401.5933958,-27.04009056,-13.46778107,13.15588379
401.9238458,-27.79162407,-11.41004181,13.59313965
402.2542948,-28.14259911,-12.45307159,12.10534668
402.5847408,-28.65137672,-12.12447357,11.26412964
402.9151908,-29.03718758,-11.86441803,10.82980347
403.2456398,-29.09646034,-11.53579712,10.41567993
403.5760882,-29.06749535,-12.08982086,10.80075073
403.9065382,-28.8121624,-12.46925354,9.939575195
404.2369872,-28.62491035,-12.16869354,10.70449829
404.5674379,-29.04969978,-11.80046844,11.45532227
404.8978869,-29.64769173,-9.841148376,13.1312561
405.2283359,-29.97949791,-9.926742554,12.25045776
405.5587855,-29.68012047,-8.800842285,13.60684204
405.8892345,-28.33815575,-8.079322815,16.63983154
406.2196845,-29.66323662,-8.569664001,15.7208252
406.5501339,-30.07892418,-7.99974823,15.79064941
406.8805829,-29.04228783,-8.243209839,15.92126465
407.2110329,-29.68322945,-8.781478882,13.58206177
407.5414819,-29.51872063,-8.699790955,13.74313354
407.8719319,-29.43204689,-8.606918335,13.07305908
408.2023809,-29.22285271,-8.498558044,12.58352661
408.5328308,-29.24601555,-8.738479614,13.27371216
408.8632798,-29.72356224,-8.604049683,13.50744629
409.1937298,-29.02684593,-8.671661377,13.48895264
409.5241789,-29.08599663,-8.535667419,13.50314331
409.8546289,-29.35800362,-8.421897888,13.44525146
410.1850779,-29.87889671,-7.849723816,13.47314453
410.5155271,-31.86208916,-2.42326355,15.3196106
410.8459761,-32.52609253,1.760139465,16.89755249
411.1764261,-9.856567383,-28.95184326,25.38858032
411.506875,-7.589443207,-33.16142273,19.46011353
411.837325,-16.54739952,-29.46759033,18.11502075
412.167774,-19.4309597,-28.12394714,17.37341309
412.4982245,-23.83717155,-24.85584259,17.24380493
412.8286735,-27.91835213,-18.3894043,20.41351318
413.1591235,-31.36010933,-11.32458496,21.67980957
413.489573,-30.55994987,-11.63987732,24.04928589
413.820022,-29.28389168,-14.60035706,23.25549316
414.150472,-31.95329857,-8.856575012,22.61773682
414.4809218,-14.10821724,-25.16187286,30.2020874
414.8113718,-26.14245796,-13.75117493,29.31286621
415.1418208,-31.48326302,-7.278938293,25.51571655
415.4722701,-31.58828163,-4.752067566,26.55084229
415.8027191,-31.45106316,-2.339820862,26.42034912
416.1331691,-31.813097,-2.460594177,26.51324463
416.4636196,-31.88877678,-4.787513733,25.6817627
416.7940686,-31.8815403,-3.438865662,26.48001099
417.1245186,-31.44256401,-3.136138916,27.66195679
417.4549674,-30.83402443,-2.032402039,28.61361694
417.7854174,-31.99381828,-2.379188538,26.77255249
418.1158674,-32.48971558,-3.490577698,26.94192505
418.4463169,-31.89178658,-4.490005493,27.64224243
418.7767669,-31.39391899,-1.07963562,28.54699707
419.1072159,-31.81244087,-1.099014282,28.21228027
419.4376697,-32.30535889,-1.906440735,27.63809204
419.7681187,-33.70771027,1.888954163,25.8347168
420.0985687,-33.8921051,0.634178162,25.33468628
420.4290138,-34.28729248,2.780677795,24.11010742
420.7594628,-33.92029572,3.260986328,24.43850708
421.0899128,-32.97928619,3.252082825,26.41992188
421.4203636,-32.33994293,4.308387756,27.51980591
421.7508126,-33.04906464,5.415794373,25.57226563
422.0812626,-32.8757019,0.461906433,25.79910278
422.411712,-32.57386017,1.234527588,25.63391113
422.742162,-33.2854538,5.706466675,23.00152588
423.072612,-33.13358307,5.939529419,22.99679565
423.4030605,-31.39087868,5.925613403,26.39633179
423.7335105,-28.82091713,3.533653259,30.67938232
424.0639605,-25.4903698,-1.534461975,33.7638855
424.3944089,-27.57462883,-3.510925293,32.43032837
424.7248589,-29.43733025,-2.026191711,30.8421936
425.0553089,-30.59690666,0.263381958,29.22155762
425.3857588,-30.8614254,-1.091629028,28.18756104
425.7162088,-32.35210419,-1.205436707,25.90426636
426.0466588,-32.6817627,-0.686279297,24.61795044
426.3771117,-32.5736084,-0.871826172,24.96231079
426.7075617,-31.85793877,-0.204994202,26.30487061
427.0380117,-31.72654533,-2.27747345,26.32598877
427.3684563,-32.43678284,0.375183105,25.79156494
427.6989063,-31.80864143,-0.348587036,26.73297119
428.0293563,-31.53111076,-2.540855408,26.53430176
428.3598053,-32.58811951,-3.606193542,25.59777832
428.6902553,-32.31880951,-3.884796143,25.74624634
429.0207053,-34.55150604,1.075675964,21.54550171
429.3511543,-33.79542542,1.584892273,22.32720947
429.6816047,-32.3585968,3.941970825,25.06472778
430.0120537,-30.03016472,4.406242371,28.15081787
430.3425037,-30.12057304,4.646751404,27.40731812
430.6729537,-30.41902351,2.645401001,26.84106445
431.0034027,-28.82201195,5.307991028,28.68762207
431.3338527,-29.6902256,6.057479858,28.30685425
431.664306,-29.29581642,6.489028931,28.45068359
431.994755,-30.51435661,2.775764465,28.87185669
432.325205,-31.99657249,7.425170898,26.76382446
432.6556505,-32.31990051,6.139854431,26.95114136
432.9861005,-32.67875671,8.47227478,26.54684448
433.3165505,-33.7921524,7.964813232,24.66467285
433.6469995,-34.69172668,5.867546082,24.0413208
433.9774495,-34.31062317,6.582931519,24.36038208
434.3078985,-34.4294281,5.706176758,23.89016724
434.6383492,-33.55981445,9.816009521,24.69216919
434.9687982,-34.13405609,9.058059692,24.7298584
435.2992482,-35.58474731,6.186851501,23.89022827
435.6296972,-35.20572662,6.546958923,24.04315186
435.9601472,-34.89813995,6.635223389,23.91217041
436.2905972,-34.36672211,8.818214417,22.51217651
436.6210478,-33.4673233,9.058319092,21.06781006
436.9514978,-33.89302063,10.61068726,20.33096313
437.2819498,-33.59171295,10.19432068,21.82128906
437.6124055,-33.42893219,10.41759491,20.19326782
437.9428575,-35.20384216,8.697952271,17.55529785
438.2733095,-35.00970459,11.08958435,17.70388794
438.6037574,-35.44880676,9.425415039,18.27099609
438.9342094,-37.43921661,6.518585205,14.93499756
439.2646614,-38.89703369,1.628921509,10.07427979
439.5951128,-37.03757477,-6.028320313,13.56097412
439.9255648,-26.79366112,-19.73260498,24.03878784
440.2560168,-22.46533394,-27.89997101,20.40057373
440.5864702,-16.47409248,-31.62117004,21.03585815
440.9169222,-12.07078362,-31.45891571,25.52929688
441.2473742,-10.13516998,-32.08769226,26.13787842
441.5778274,-1.836996078,-39.05615234,13.45657349
441.9082794,9.558088303,-38.50660706,6.012756348
442.2387324,17.34962654,-34.68669128,-4.343322754
442.5691843,-0.435632706,-38.60237122,-5.69519043
442.8996373,-18.74361992,-35.45398712,4.542938232
443.2300903,-20.8221035,-34.41548157,8.359008789
443.5605434,-23.11887169,-32.09040833,12.59194946
443.8909964,-20.95832634,-32.84783173,14.44458008
444.2214494,-26.37478065,-30.16947937,8.460510254
444.5519024,-25.55742455,-30.25559998,-0.456237793
444.8823554,-26.66806602,-28.25640106,-4.408538818
445.2128094,-27.32500267,-28.35580444,-2.064941406
445.5432629,-28.04255104,-29.18221283,2.260009766
445.8737169,-27.47725868,-29.92354584,8.551239014
446.2041699,-24.01566124,-32.2405777,12.11764526
446.5346238,-21.9435482,-33.82546997,10.11935425
446.8650778,-20.45033836,-34.6488266,8.84185791
